title,date,meantime,middletime,stdtime,meanhard,frameratio,weightedavg,meandialog,col
FOUR ORIGINAL LETTERS VIZ. Two from a HUSBAND to a GENTLEMAN: AND Two from a HUSBAND to a WIFE.,1739,4.5416032265137485,5.48795963677,2.75621811902,0.018114005869831876,0.02481057239907094,5.14009228204,0.42019986662871806,mercado
THE Delicate Distress A NOVEL: IN LETTERS.,1787,1.232449303308111,0.888037838679,3.40315360453,0.023350246860087808,2.644422132018322,0.901700442235,0.006762349211939773,mercado
Oliver Twist,1838,-1.5131748707825132,-3.82088873314,4.97430243623,0.05982031532560519,125287.6817962608,-3.75828755169,0.27709495769781006,lee
The hour and the man,1839,-0.2603292444101168,-0.915407696957,4.81753839488,0.035607881220957094,0.37211489844320605,-0.904443832803,0.2944013575574772,mercado
Cromwell: The Lord Protector,1973,5.477400398049581,5.11461961708,3.07609630341,0.02984591260346364,46.73349282898487,5.47594927493,0.12140964673389965,red
Beloved,1987,0.1116542659014238,-2.12993345636,4.66672169577,0.09278260589716099,150.93471898317816,-2.05407973307,0.12030395229521981,mercado
Infinite Jest,1996,-4.537646946930743,-4.16478651766,1.13249237409,0.09394254768954496,0.17348015308944004,-4.16707959922,0.3309985171713572,underwood
The Napoleon anecdotes,1822,1.1072536737102767,2.25045361551,4.0905145154,0.019500219587829135,0.0013106596903045052,2.20300694369,0.190393068736018,red
Story of an African Farm,1883,-2.2206106151651483,-1.72010254543,3.05887704648,0.10028622071634954,0.024969656668413234,-1.73631825634,0.24484761286140538,underwood
Boswell's Life of Johnson,1791,1.5243257206434961,-0.184694599948,4.99679269048,0.029956108073528075,833.8783607645087,-0.154895470889,0.3296206994174468,red
Forever Amber,1944,-1.8325116267963024,-0.743451240403,4.37755729917,0.08510329915385137,7.21989126215987e-06,-0.755251860758,0.24660389954804535,lee
A SICILIAN ROMANCE. BY THE AUTHORESS OF THE CASTLES OF ATHLIN AND DUNBAYNE. IN TWO VOLUMES.,1790,1.8618732082033822,-0.692840459307,5.8564551396,0.01868636305269662,20.981477852381595,-0.53914854755,0.20949218724547947,underwood
The Life of Samuel J Tilden,1895,5.206683132030936,3.89541487287,4.70761519543,0.022261840002255506,14.826005168688388,3.9243090337,0.3734707596756955,red
Gone With the Wind,1936,-1.4073925753328556,-0.75123801985,4.22145082665,0.0745568386235365,0.0013121022495528425,-0.757810838006,0.24141587807666137,underwood
Last Days of Pompeii,1834,-2.488290551987125,-2.3694186536,1.79483467241,0.03529484583834248,0.12043675419212709,-2.37236947707,0.33619966714922667,mercado
Slaughterhouse Five,1969,-2.1606095607392213,-2.91427283708,3.22555078684,0.062310895281608276,14.587632094981487,-2.85446021711,0.09341503021552143,mercado
Great Expectations,1861,-2.087790395803822,-2.73187747239,3.78000012384,0.06318015028301227,13793.417464462484,-2.71844037638,0.29680024777926794,underwood
APPEARANCE IS AGAINST THEM IN A SERIES OF LETTERS IN THREE VOLUMES BY THE AUTHOR OF EMILY HERBERT OR PERFIDY PUNISHED.,1786,-0.6403915721316082,-1.46670008795,3.51125252651,0.029265468788550957,4.730118580316248,-1.4146315573,0.27936950066174754,mercado
The beautiful lady,1905,-0.316687233328822,-0.481241632034,3.56277742417,0.047981184623641926,0.46859931849447406,-0.440483645876,0.22831672124149988,underwood
Catch-22,1955,-2.9689300227452464,-3.82151336061,3.42628931465,0.06804909313287799,3.692803985402469,-3.80501951077,0.43217737780843674,mercado
Sense and Sensibility,1811,0.4525067420539885,-2.24354362582,5.9847825755,0.017443233553017728,105800.99624479162,-2.17725718405,0.3092784066416437,underwood
The murder of Roger Ackroyd,1926,-3.7383208098349305,-3.60394111046,1.89682811569,0.05269971913646135,0.3050912345661936,-3.6096784237,0.41224765419387427,mercado
John Adams,2001,4.207325381832009,4.35446733539,4.0177277868,0.033767467741268764,48.76614981407844,4.34767176322,0.34177167909001877,red
The Godfather,1969,-1.2013731627158593,-0.297542708791,4.00164414207,0.08366883768571805,4.9554376422972366e-06,-0.317707615829,0.30581012946708896,lee
"The Life of Mr Thomas Firmin, Citizen of London",1780,8.063950314985702,7.78316602644,1.41392900335,0.010456588803444153,3.230806469985889,7.80826752263,0.21890931129061328,red
Mrs Dalloway,1925,-4.001611155467071,-3.40343217864,3.93425078176,0.07482554325092773,8.698772664679743e-05,-3.44123292925,0.09468943651190992,lee
Mea culpa,1891,-1.818361662665208,-4.3282858077,4.66716424842,0.04289522603600777,294768.976715536,-4.24755407767,0.4932896923614324,lee
Tess of the D'Urbervilles,1891,-1.2937487026435448,-0.561348741282,3.44215683881,0.04939588123414442,0.002017910432111935,-0.580323461291,0.28618131307018285,lee
"The memoirs of the honourable Sir John Reresby, baronet and last governor of York",1734,3.316899415018069,3.27390062936,2.33562045451,0.025463133261049854,8.669067180902822,3.27630030975,0.12212447453402275,red
Uncle Tom's Cabin,1852,-2.8805247565669068,-2.70973969726,3.45073724661,0.06365079520239132,4.904965073277481e-05,-2.71354947472,0.41696701591623386,lee
Jane Eyre,1847,-0.4392837405375912,-1.87783034748,4.72255125927,0.0480007488777217,298.38856577615695,-1.84464919051,0.27985162427331056,underwood
Roxana: The Fortunate Mistress,1724,2.683777316307927,0.552877734268,5.15668882324,0.0386628175695034,33.69787876543143,0.606792013139,0.1476897247627103,lee
The Big Sleep,1939,-3.4557939780434532,-3.2932795309,2.13507827884,0.10212338846398436,0.15598058588611463,-3.30099549545,0.20138144228244143,underwood
The Life and Strange Surprizing Adventures of Robinson Crusoe,1719,3.1156691255387114,1.76579138236,4.51944923564,0.054667422084938806,303.88004831042394,1.81233233872,0.02312926792764368,underwood
"The life of John, Duke of Marlborough",1743,3.383801105926263,2.13762276438,2.78701393954,0.03748557180746436,145.20073792756546,2.15754373012,0.5164386073368183,red
The Shipping News,1993,0.9125540703116293,-0.924040482816,5.42866286644,0.09522499952399335,388.2229942739943,-0.852913910369,0.3764782674773795,lee
Twelve Years a Slave,1853,3.811231944306632,1.95008407324,4.57702504003,0.038905819914521834,170.4361950025914,2.06201528428,0.029589361832158375,red
From Here to Eternity,1951,-2.569179526012663,-2.42723091639,3.85173804327,0.08448752646180219,0.12083202941531128,-2.42860681248,0.27687108343875894,lee
THE RECESS; OR A TALE OF OTHER TIMES.,1785,2.066114399390942,1.89201292752,5.69687953941,0.031037255244501735,7.1566282003221575,1.89606519031,0.11050120051135877,underwood
The Gods of Mars,1913,-2.788758822003846,-4.85082652489,5.03413772643,0.0625980144991566,905432.8533407458,-4.78262433648,0.1477871808624934,underwood
A family history,1861,2.813916046521183,1.0066861901,5.91268652503,0.057978384563519066,20.67663368526481,1.03888093462,0.24222390321855863,lee
Reminiscences of Rosa Bonheur,1910,7.360793629070957,7.03519052001,3.1700548514,0.035060561139221735,8.88907498530088,7.04291312018,0.11488080898963808,red
The Age of Innocence,1920,-0.678522625204362,-0.423697059173,4.94258911861,0.057758217681602955,7.293878796831161e-05,-0.431921785102,0.3989876781446018,underwood
"The History of Tom Jones, a Foundling",1749,1.5279951010510469,0.0900356058191,6.2067520339,0.025057602005482994,1.3401057013356916,0.103648948022,0.24002239765765115,underwood
Fairfax and his pride,1920,-2.547908041183121,-1.77475281337,4.24098048805,0.0726505478998633,0.00013106544802957428,-1.79759998011,0.2835562225450712,lee
Brave New World,1932,-3.407782641191578,-3.68223887517,1.85051069874,0.10225022104063326,7.227238388961722,-3.66418472082,0.2814025121391944,mercado
Midnight's Children,1981,-0.2713897141077649,0.312890956036,5.68282492215,0.07439216013333111,113.90450549944819,0.302564364469,0.20605750932076833,underwood
Home,1802,-0.9317488717874767,-0.604523227832,4.69508968838,0.01179848062695613,0.004491785608670904,-0.60902860299,0.4559865784451717,lee
The grapes of wrath,1939,-2.9921249852415355,-3.99310997894,3.7727311321,0.12699178285696214,3.9051252523477937,-3.97429932753,0.2859872432029751,underwood
Seven keys to Baldpate,1913,-4.915747469668197,-4.74845703818,0.502349014582,0.059200159144449725,0.6230273893633622,-4.75681768498,0.6283993837957368,underwood
THE HISTORY OF Sir CHARLES GRANDISON. IN A SERIES of LETTERS Published from the ORIGINALS By the Editor of PAMELA and CLARISSA.,1753,1.1059529066169527,0.0881747402126,4.17849913572,0.02894108994666547,0.11743718187641525,0.0933800820878,0.014767231505180597,underwood
THE HISTORY OF SIR GEORGE WARRINGTON; OR THE POLITICAL QUIXOTE.,1797,1.605956256480681,0.515653873845,4.89245188251,0.023015634776650154,9.298666394766798,0.58386927045,0.19858603995025362,mercado
Portrait of a Lady,1881,-3.172915251250357,-3.49135044748,3.12533150716,0.05019513223041238,0.032538892814003656,-3.48594974421,0.39038630567659777,mercado
Concealment,1821,3.488434433274225,2.96933297051,5.02696380641,0.013994261878112797,5.836220586267065,2.97823417235,0.18945584138631894,lee
Lord of the Flies,1954,-3.5615983580682773,-3.40148823481,1.42544916749,0.10531884723297878,0.1870268198465231,-3.41157943213,0.19933054435127004,lee
So Big,1924,-1.0430761438773484,-1.4503849142,5.26617392937,0.07326201459933412,70.51143357182781,-1.4344148078,0.24545576383564183,underwood
The life of Mr. Bayle,1708,7.469245811420046,6.76063297623,2.01319638168,0.020326155932062592,19.517485805511814,6.80310511487,0.4293249309198654,red
Invisible Man,1952,-2.055350257045732,-3.86242316616,5.22373177872,0.07655149488068119,5143.674282664863,-3.82131335169,0.28401166513269727,underwood
DORANDO A SPANISH TALE.,1767,5.1536727234754185,4.88612641034,4.07729086524,0.035469697570790604,7.248977993134368,5.07865309282,0.13263076065830465,underwood
Frankenstein,1818,1.3239813580657818,1.73562735227,4.79230682037,0.028599430978670452,0.032666800935641886,1.71884116884,0.3733787835765582,underwood
The Great Gatsby,1925,1.1151190119809251,-1.15670999901,5.94726436131,0.07497178628563106,0.717421410094216,-0.981074221886,0.2358511195865333,lee
The runaway jury,1996,-2.389883780677144,-1.95126494046,2.19075017198,0.06401791349188099,0.03576781700551314,-1.96145429443,0.3571930035728005,underwood
Burger's daughter,1979,-3.2917676417615267,-3.00745399985,1.84718500762,0.08210040892133437,0.025730025139945604,-3.0163305842,0.19785685250091925,mercado
FAMILY SECRETS LITERARY AND DOMESTIC. BY MR. PRATT. IN FIVE VOLUMES. VOL. I.,1797,0.11185473020544467,-3.21122899577,6.54286093876,0.034850646322352116,1506071.5513288414,-3.18146224942,0.3114197025952273,lee
